asset_id,hard_asset,hard_company,hard_name,hard_location,hard_sys_class_name,hard_manufacturer,model_class,manufacturer,model_id,life_model,hard_serial_number,life_lifecycle_phase,life_active,hard_attestation_status,hard_u_ci_long_name,hard_category,life_sys_class_name,hard_sys_created_by,hard_first_discovered,hard_hardware_status,hard_install_status,hard_maintenance_schedule,hard_model_id,hard_model_number,hard_u_os,life_risk,hard_x_sclo_scilogic_id,hard_x_sclo_scilogic_monitored,hard_x_sclo_scilogic_region,hard_u_sl1_tier,hard_x_sclo_scilogic_url,hard_u_sciencelogic_status,hard_u_serial_name,hard_u_service_level,life_source,hard_operational_status,hard_subcategory,hard_sys_id,hard_u_voice_contact
ASSET-741,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0282-SW2,TJOES-0282-4726 East Shea Blvd.-Phoenix-Arizona-85028-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN4S0,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0282-SW2 :: STORE-0282-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,9/8/22 16:21,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-06:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Moderate,428156,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=428156,Active,SG27JQN4S0,Gold,ServiceNow,Production,Network,c6f19c0a47b9595496feee82e36d43b1,P1 - Always
ASSET-742,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0513-SW2-OLD,TJOES-0513-1775 Washington Street-Hanover-Massachusetts-02339-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG28JQN2HM,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0513-SW2-OLD :: STORE-0513-Aruba Switch 2-OLD,Hardware,Hardware Model Lifecycle,silo,4/27/23 11:34,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.11.0001,Moderate,,FALSE,,,,,SG28JQN2HM,Gold,ServiceNow,Gone,Network,c716741047a6e59496feee82e36d43bd,P1 - Always
ASSET-743,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0647-SW2,TJOES-0647-612 N. Saint Asaph Street-Alexandria-Virginia-22314-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN54D,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0647-SW2 :: Store 0647 - Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,3/30/23 12:09,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.11.0001,Moderate,524413,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=524413,Active,SG27JQN54D,Gold,ServiceNow,Production,Network,c8b1891f97f12950570bbb0e6253afcd,P1 - Always
ASSET-744,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0600-SW1,TJOES-0600-1140 Howard St-SOUTH BEND-IN-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG0AJQN100,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0600-SW1 :: STORE-0600-Aruba Switch 1,Hardware,Hardware Model Lifecycle,silo,9/3/21 9:42,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.10.0009,Moderate,274873,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=274873,Active,SG0AJQN100,Gold,ServiceNow,Production,Network,c9e315fa1bd630d026911f87b04bcbdc,P1 - Always
ASSET-745,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0636-SW1,TJOES-0636-5605 Concord Pike-Wilmington-Delaware-19803-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN4YC,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0636-SW1 :: STORE-0636-Aruba Switch 1,Hardware,Hardware Model Lifecycle,silo,4/12/23 15:26,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Moderate,530146,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=530146,Active,SG27JQN4YC,Gold,ServiceNow,Production,Network,ca9bd027970aa158570bbb0e6253afad,P1 - Always
ASSET-746,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0081-SW1,TJOES-0081-590 Showers Dr.-Mountain View-California-94040-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN53T,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0081-SW1 :: STORE-0081-Aruba Switch 1,Hardware,Hardware Model Lifecycle,silo,4/20/23 13:48,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0001,Moderate,533418,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=533418,Active,SG27JQN53T,Gold,ServiceNow,Production,Network,cbda49ca8352a95c40749e40ceaad3c7,P1 - Always
ASSET-747,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0045-SW1,TJOES-0045-1795 S. Victoria Avenue-Ventura-California-93003-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG28JQN020,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0045-SW1 :: STORE-0045-Aruba Switch 1,Hardware,Hardware Model Lifecycle,silo,4/18/23 11:53,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Moderate,532407,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=532407,Active,SG28JQN020,Gold,ServiceNow,Production,Network,cc5a2e9d4752e51c96feee82e36d4370,P1 - Always
ASSET-748,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0016-SW2,"TJOES-0016-638 Camino DeLosMares, Sp.#115-G-San Clemente-California-92673-USA",IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG11JQN33Q,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0016-SW2 :: STORE-0016-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,7/8/21 16:08,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.10.0009,Moderate,259004,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=259004,Active,SG11JQN33Q,Gold,ServiceNow,Production,Network,cd21d9601b51b894354aa7d8b04bcbd6,P1 - Always
ASSET-749,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0526-SW2,TJOES-0526-1489 New Britain Ave.-West Hartford-Connecticut-06110-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG0AJQN3MV,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0526-SW2 :: STORE-0526-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,6/1/21 16:05,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.10.0009,Moderate,252031,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=252031,Active,SG0AJQN3MV,Gold,ServiceNow,Production,Network,cd4ea6e41be83cd093fc9938b04bcb04,P1 - Always
ASSET-750,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0794-SW1,TJOES-0794-3191 NE 1st Ave-Miami-FL-33137-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG0AJQN121,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0794-SW1 :: STORE-0794-Aruba Switch 1,Hardware,Hardware Model Lifecycle,silo,1/21/22 11:26,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Moderate,338619,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=338619,Active,SG0AJQN121,Gold,ServiceNow,Production,Network,cd8bf6b787094514c9aa0e96cebb3553,P1 - Always
ASSET-751,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0072-SW2,TJOES-0072-5700 Christie Avenue-Emeryville-California-94608-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN4TN,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0072-SW2 :: STORE-0072-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,4/13/23 10:39,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0001,Moderate,530513,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=530513,Active,SG27JQN4TN,Gold,ServiceNow,Production,Network,cd8e94778302e55840749e40ceaad3a1,P1 - Always
ASSET-752,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0029-SW2,TJOES-0029-2545 Pacific Coast Highway-Torrance-California-90505-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN4TG,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0029-SW2 :: STORE-0029-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,4/12/23 12:03,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Moderate,530128,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=530128,Active,SG27JQN4TG,Gold,ServiceNow,Production,Network,cea0bfd383c2ad1840749e40ceaad3bf,P1 - Always
ASSET-753,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0079-SW1-2,TJOES-0079-1170 Forest Avenue-Pacific Grove-California-93950-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG12JQN1RP,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0079-SW1-2 :: STORE-0079-Aruba Switch 1-2,Hardware,Hardware Model Lifecycle,silo,6/6/22 16:35,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Moderate,389237,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=389237,Active,SG12JQN1RP,Gold,ServiceNow,Production,Network,cf2c00bf973701dc670ad004a253af89,P1 - Always
ASSET-754,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0523-SW2,TJOES-0523-2258 Black Rock Turnpike-Fairfield-Connecticut-06825-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG0AJQN3MM,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0523-SW2 :: STORE-0523-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,9/28/21 14:48,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.10.0009,Moderate,285498,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=285498,Active,SG0AJQN3MM,Gold,ServiceNow,Production,Network,cff80fbe1b76f010c245a688b04bcb53,P1 - Always
ASSET-755,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0074-SW2,TJOES-0074-417 Westlake Center-Daly City-California-94015-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG12JQN1T4,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0074-SW2 :: STORE-0074-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,9/28/21 14:48,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Moderate,285497,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=285497,Active,SG12JQN1T4,Gold,ServiceNow,Production,Network,cff8cbbe1b76f010c245a688b04bcbd9,P1 - Always
ASSET-756,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0086-SW2,"TJOES-0086-7575 West Washington, Suite 117-Las Vegas-Nevada-89128-USA",IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG08JQN2KH,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0086-SW2 :: STORE-0086-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,2/11/21 8:08,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.10.0002,Moderate,224663,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=224663,Active,SG08JQN2KH,Gold,ServiceNow,Production,Network,d08fe6851b5aa4dc5bef77761a4bcb35,P1 - Always
ASSET-757,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0628-SW2,"TJOES-0628-4600 Shelbyville Rd., Ste. 111-Louisville-Kentucky-40207-USA",IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG08JQN2J8,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0628-SW2 :: STORE-0628-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,2/17/21 14:48,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.10.0002,Moderate,226211,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=226211,Active,SG08JQN2J8,Gold,ServiceNow,Production,Network,d09bb6471b52a8105bef77761a4bcb16,P1 - Always
ASSET-758,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0115-SW2,TJOES-0115-3649 Mt. Diablo Blvd.-Lafayette-California-94549-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN4WP,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0115-SW2 :: STORE-0115-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,4/14/23 13:43,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Moderate,531266,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=531266,Active,SG27JQN4WP,Gold,ServiceNow,Production,Network,d0a1da40971a6598570bbb0e6253af95,P1 - Always
ASSET-759,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0300-SW1,TJOES-0300-750 North Colorado Blvd.-Denver-Colorado-80206-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN4LQ,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0300-SW1 :: STORE-0300-Aruba Switch 1,Hardware,Hardware Model Lifecycle,silo,11/7/22 11:34,Installed,Installed,MAINT-TUE&WED&THU&FRI-01:00-06:00,HPE 2930M Series 2930M 48G,,WC.16.11.0001,Moderate,456330,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=456330,Active,SG27JQN4LQ,Gold,ServiceNow,Production,Network,d229541d87879d142b9fa82e0ebb35cf,P1 - Always
ASSET-760,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0025-SW2,"TJOES-0025-115 N. El Camino Real, Suite A-Encinitas-California-92024-USA",IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN4SL,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0025-SW2 :: STORE-0025-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,12/15/22 11:32,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Moderate,475896,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=475896,Active,SG27JQN4SL,Gold,ServiceNow,Production,Network,d267c86597bfd5500a91f8e3a253af25,P1 - Always
ASSET-761,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0076-SW2,TJOES-0076-6535 Pacific Avenue-Stockton-California-95207-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG0AJQN3T3,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0076-SW2 :: STORE-0076-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,1/19/22 9:20,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.10.0009,Moderate,337144,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=337144,Active,SG0AJQN3T3,Gold,ServiceNow,Production,Network,d2fc8c1f9745c954c3b1bff3a253af00,P1 - Always
ASSET-762,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0746-SW2,TJOES-0746-3000 Wake Forest Rd.-Raleigh-North Carolina-27609-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG0AJQN3MP,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0746-SW2 :: STORE-0746-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,5/18/21 8:53,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.10.0009,Moderate,248960,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=248960,Active,SG0AJQN3MP,Gold,ServiceNow,Production,Network,d44af8c8db903818467a9506f3961995,P1 - Always
ASSET-763,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0202-SW1,TJOES-0202-17035 Laurel Road-Morgan Hill-California-95037-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG12JQN1T8,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0202-SW1 :: STORE-0202-Aruba Switch 1,Hardware,Hardware Model Lifecycle,silo,11/10/21 9:14,Installed,Installed,,HPE 2930M Series 2930M 48G,,WC.16.10.0009,Moderate,306725,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=306725,Active,SG12JQN1T8,Gold,ServiceNow,Production,Network,d45ea3201b7374d426911f87b04bcbe9,P1 - Always
ASSET-764,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0119-SW2,TJOES-0119-8645 S. Sepulveda-Los Angeles-California-90034-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN4T5,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0119-SW2 :: STORE-0119-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,4/13/23 10:39,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Moderate,530515,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=530515,Active,SG27JQN4T5,Gold,ServiceNow,Production,Network,d58ed4778302e55840749e40ceaad37e,P1 - Always
ASSET-765,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0745-SW1-2,"TJOES-0745-1800 East Franklin St., Unit 29-Chapel Hill-North Carolina-27514-USA",IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN4SY,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0745-SW1-2 :: STORE-0745-Aruba Switch 1-2,Hardware,Hardware Model Lifecycle,silo,11/7/22 12:26,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Moderate,456334,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=456334,Active,SG27JQN4SY,Gold,ServiceNow,Production,Network,d5a66cd987879d1479c064ed0ebb3504,P1 - Always
ASSET-766,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0500-SW1,TJOES-0500-500 Boylston St-Boston-MA-02116-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0500-SW1 :: STORE-0500-Aruba Switch 1,Hardware,Hardware Model Lifecycle,silo,5/15/24 13:21,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,,Moderate,690271,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=690271,Active,,Gold,ServiceNow,Production,Network,d5e0fe37c3c682108fc0293bb0013193,P1 - Always
ASSET-767,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0056-SW2,TJOES-0056-17640 Burbank Blvd.-Encino-California-91316-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG0AJQN122,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0056-SW2 :: STORE-0056-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,7/13/21 16:11,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Moderate,259647,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=259647,Active,SG0AJQN122,Gold,ServiceNow,Production,Network,d621038a1b913850c2eeecea234bcb6b,P1 - Always
ASSET-768,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0515-SW2,TJOES-0515-51 Middlesex Turnpike-Burlington-Massachusetts-01803-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN4LW,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0515-SW2 :: STORE-0515-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,4/26/23 14:48,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.11.0015,Moderate,535582,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=535582,Active,SG27JQN4LW,Gold,ServiceNow,Production,Network,d80458888362255040749e40ceaad3eb,P1 - Always
ASSET-769,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0280-SW2,"TJOES-0280-10345 S. Eastern Ave., Suite #180-Henderson-Nevada-89052-USA",IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG08JQN2BZ,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0280-SW2 :: STORE-0280-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,3/15/21 16:54,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.10.0002,Moderate,233436,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=233436,Active,SG08JQN2BZ,Gold,ServiceNow,Production,Network,d85199a71b32a0d093fc9938b04bcb2e,P1 - Always
ASSET-770,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0109-SW2,TJOES-0109-2217 South Shore Center-Alameda-California-94501-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG07JQN18T,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0109-SW2 :: STORE-0109-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,2/11/21 8:08,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.10.0002,Moderate,224664,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=224664,Active,SG07JQN18T,Gold,ServiceNow,Production,Network,d88fe6851b5aa4dc5bef77761a4bcb72,P1 - Always
ASSET-771,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0634-SW1,TJOES-0634-2121 Market Street-Philadelphia-Pennsylvania-19103-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG27JQN4R6,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0634-SW1 :: STORE-0634-Aruba Switch 1,Hardware,Hardware Model Lifecycle,silo,8/31/23 12:50,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,HPE 2930M Series 2930M 48G,,WC.16.11.0001,Moderate,575829,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=575829,Active,SG27JQN4R6,Gold,ServiceNow,Production,Network,d95cf1b897cdb59051c834411153af47,P1 - Always
ASSET-772,HPE 2930M Series 2930M 48G,TRADER JOE'S,TJOES-STR-0203-SW2,TJOES-0203-5727 College Ave.-Oakland-California-94618-USA,IP Switch,Aruba,IP Switch,Aruba,HPE 2930M Series 2930M 48G,HPE 2930M Series 2930M 48G,SG28JQN2DC,End of Sale,TRUE,Not Yet Reviewed,TJOES-STR-0203-SW2 :: STORE-0203-Aruba Switch 2,Hardware,Hardware Model Lifecycle,silo,4/28/23 13:42,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,HPE 2930M Series 2930M 48G,,WC.16.11.0001,Moderate,536390,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=536390,Active,SG28JQN2DC,Gold,ServiceNow,Production,Network,d9bae224476aa190ae9092e2846d438c,P1 - Always
